iter	Passed	Remaining
10013	192999	385190
10014	193016	385166
10015	193036	385148
10016	193057	385132
10017	193075	385111
10018	193095	385091
10019	193112	385068
10020	193130	385046
10021	193151	385030
10022	193168	385007
10023	193190	384992
10024	193208	384971
10025	193227	384952
10026	193245	384930
10027	193263	384908
10028	193280	384885
10029	193301	384868
10030	193319	384847
10031	193337	384825
10032	193358	384809
10033	193377	384788
10034	193398	384772
10035	193421	384761
10036	193439	384739
10037	193457	384717
10038	193478	384701
10039	193495	384678
10040	193516	384661
10041	193538	384648
10042	193560	384633
10043	193578	384611
10044	193595	384589
10045	193616	384573
10046	193634	384551
10047	193671	384566
10048	193690	384548
10049	193708	384525
10050	193726	384503
10051	193745	384483
10052	193762	384460
10053	193782	384443
10054	193801	384421
10055	193819	384401
10056	193837	384378
10057	193854	384355
10058	193872	384333
10059	193893	384318
10060	193913	384299
10061	193930	384275
10062	193946	384251
10063	193965	384229
10064	193985	384213
10065	194008	384200
10066	194028	384183
10067	194049	384167
10068	194069	384149
10069	194088	384129
10070	194107	384109
10071	194130	384096
10072	194148	384076
10073	194168	384058
10074	194186	384036
10075	194204	384014
10076	194226	384000
10077	194246	383983
10078	194265	383962
10079	194283	383941
10080	194304	383925
10081	194324	383906
10082	194341	383884
10083	194360	383864
10084	194385	383856
10085	194404	383835
10086	194422	383815
10087	194442	383796
10088	194463	383780
10089	194480	383756
10090	194503	383744
10091	194523	383726
10092	194540	383702
10093	194559	383683
10094	194578	383663
10095	194595	383640
10096	194613	383618
10097	194633	383600
10098	194652	383580
10099	194670	383558
10100	194692	383544
10101	194710	383522
10102	194729	383503
10103	194752	383491
10104	194771	383471
10105	194793	383457
10106	194816	383444
10107	194834	383422
10108	194851	383400
10109	194869	383378
10110	194891	383364
10111	194910	383344
10112	194928	383323
10113	194949	383306
10114	194968	383287
10115	194984	383262
10116	195002	383239
10117	195019	383216
10118	195041	383202
10119	195059	383180
10120	195077	383157
10121	195097	383139
10122	195114	383117
10123	195133	383096
10124	195150	383074
10125	195169	383052
10126	195186	383029
10127	195204	383006
10128	195238	383017
10129	195256	382996
10130	195275	382974
10131	195296	382960
10132	195314	382939
10133	195333	382917
10134	195350	382895
10135	195370	382876
10136	195389	382857
10137	195407	382835
10138	195429	382821
10139	195446	382798
10140	195464	382775
10141	195486	382760
10142	195503	382738
10143	195520	382715
10144	195537	382690
10145	195555	382668
10146	195572	382645
10147	195591	382625
10148	195610	382606
10149	195630	382586
10150	195650	382570
10151	195670	382551
10152	195691	382535
10153	195710	382516
10154	195729	382495
10155	195749	382477
10156	195768	382458
10157	195788	382441
10158	195809	382425
10159	195827	382404
10160	195847	382385
10161	195864	382361
10162	195882	382339
10163	195900	382318
10164	195918	382296
10165	195937	382275
10166	195959	382262
10167	195977	382241
10168	195994	382217
10169	196015	382201
10170	196034	382180
10171	196053	382161
10172	196071	382139
10173	196091	382122
10174	196111	382104
10175	196130	382085
10176	196149	382064
10177	196167	382043
10178	196186	382023
10179	196206	382005
10180	196226	381986
10181	196243	381963
10182	196264	381947
10183	196286	381934
10184	196305	381913
10185	196329	381904
10186	196349	381886
10187	196369	381867
10188	196388	381849
10189	196412	381837
10190	196436	381828
10191	196454	381806
10192	196476	381793
10193	196493	381768
10194	196510	381744
10195	196528	381723
10196	196550	381708
10197	196568	381688
10198	196589	381672
10199	196610	381654
10200	196635	381647
10201	196655	381628
10202	196674	381610
10203	196695	381594
10204	196712	381569
10205	196730	381547
10206	196747	381525
10207	196764	381501
10208	196787	381488
10209	196804	381465
10210	196823	381446
10211	196840	381422
10212	196858	381400
10213	196874	381374
10214	196892	381353
10215	196911	381333
10216	196934	381321
10217	196953	381300
10218	196977	381290
10219	196993	381265
10220	197011	381243
10221	197029	381221
10222	197046	381198
10223	197064	381175
10224	197081	381153
10225	197100	381132
10226	197122	381119
10227	197145	381107
10228	197166	381090
10229	197185	381070
10230	197203	381050
10231	197221	381027
10232	197241	381009
10233	197259	380988
10234	197282	380975
10235	197302	380957
10236	197320	380935
10237	197338	380915
10238	197357	380895
10239	197376	380874
10240	197395	380854
10241	197413	380832
10242	197433	380815
10243	197451	380792
10244	197471	380775
10245	197489	380753
10246	197506	380730
10247	197524	380708
10248	197544	380691
10249	197561	380667
10250	197580	380647
10251	197602	380633
10252	197620	380611
10253	197637	380588
10254	197656	380568
10255	197675	380548
10256	197695	380531
10257	197717	380515
10258	197734	380493
10259	197754	380475
10260	197774	380457
10261	197796	380442
10262	197816	380425
10263	197836	380407
10264	197853	380384
10265	197872	380363
10266	197889	380340
10267	197911	380325
10268	197933	380311
10269	197952	380291
10270	197972	380273
10271	197991	380254
10272	198012	380238
10273	198031	380218
10274	198050	380198
10275	198069	380178
10276	198086	380156
10277	198105	380136
10278	198125	380118
10279	198146	380101
10280	198167	380085
10281	198189	380071
10282	198208	380052
10283	198227	380032
10284	198247	380013
10285	198269	379999
10286	198287	379979
10287	198306	379958
10288	198325	379938
10289	198343	379918
10290	198365	379902
10291	198385	379885
10292	198403	379863
10293	198423	379845
10294	198441	379823
10295	198459	379801
10296	198476	379778
10297	198511	379788
10298	198534	379777
10299	198552	379754
10300	198570	379733
10301	198587	379709
10302	198608	379694
10303	198628	379675
10304	198645	379653
10305	198664	379633
10306	198687	379621
10307	198705	379600
10308	198723	379577
10309	198740	379553
10310	198760	379536
10311	198780	379517
10312	198797	379493
10313	198814	379470
10314	198833	379450
10315	198852	379430
10316	198869	379407
10317	198890	379390
10318	198907	379367
10319	198931	379357
10320	198956	379348
10321	198976	379331
10322	198996	379312
10323	199013	379290
10324	199033	379271
10325	199051	379250
10326	199070	379230
10327	199090	379211
10328	199108	379190
10329	199126	379169
10330	199146	379151
10331	199166	379134
10332	199188	379119
10333	199223	379129
10334	199244	379114
10335	199263	379093
10336	199281	379073
10337	199300	379052
10338	199318	379030
10339	199336	379009
10340	199356	378991
10341	199375	378971
10342	199393	378949
10343	199410	378927
10344	199428	378903
10345	199447	378883
10346	199464	378861
10347	199481	378838
10348	199499	378815
10349	199520	378799
10350	199539	378779
10351	199556	378756
10352	199573	378733
10353	199590	378709
10354	199607	378684
10355	199625	378663
10356	199643	378642
10357	199661	378620
10358	199681	378602
10359	199699	378581
10360	199717	378558
10361	199735	378537
10362	199755	378519
10363	199774	378500
10364	199794	378480
10365	199811	378458
10366	199830	378437
10367	199848	378416
10368	199866	378394
10369	199883	378371
10370	199903	378353
10371	199922	378333
10372	199947	378325
10373	199969	378310
10374	199986	378287
10375	200004	378265
10376	200022	378244
10377	200040	378223
10378	200059	378202
10379	200076	378179
10380	200099	378166
10381	200119	378149
10382	200139	378131
10383	200161	378117
10384	200182	378101
10385	200202	378082
10386	200220	378061
10387	200239	378040
10388	200255	378016
10389	200273	377995
10390	200294	377978
10391	200310	377953
10392	200329	377933
10393	200350	377917
10394	200368	377895
10395	200385	377872
10396	200403	377851
10397	200421	377827
10398	200439	377807
10399	200456	377783
10400	200474	377761
10401	200491	377738
10402	200511	377719
10403	200530	377699
10404	200547	377677
10405	200565	377655
10406	200585	377636
10407	200604	377616
10408	200622	377595
10409	200640	377574
10410	200660	377557
10411	200677	377532
10412	200699	377518
10413	200719	377500
10414	200737	377478
10415	200756	377458
10416	200775	377438
10417	200792	377416
10418	200811	377395
10419	200829	377374
10420	200847	377353
10421	200866	377333
10422	200883	377309
10423	200901	377288
10424	200919	377265
10425	200937	377244
10426	200956	377224
10427	200976	377206
10428	200996	377188
10429	201015	377168
10430	201035	377150
10431	201051	377126
10432	201070	377105
10433	201088	377085
10434	201106	377062
10435	201125	377042
10436	201142	377018
10437	201159	376996
10438	201177	376974
10439	201195	376951
10440	201212	376929
10441	201230	376906
10442	201248	376885
10443	201265	376861
10444	201283	376840
10445	201302	376820
10446	201321	376801
10447	201340	376780
10448	201358	376759
10449	201378	376740
10450	201396	376720
10451	201414	376698
10452	201431	376675
10453	201450	376655
10454	201466	376630
10455	201486	376610
10456	201503	376588
10457	201527	376577
10458	201545	376556
10459	201564	376535
10460	201582	376514
10461	201601	376494
10462	201617	376470
10463	201635	376447
10464	201652	376424
10465	201671	376404
10466	201688	376381
10467	201706	376359
10468	201727	376344
10469	201747	376326
10470	201773	376319
10471	201794	376302
10472	201813	376282
10473	201834	376266
10474	201852	376245
10475	201871	376224
10476	201889	376203
10477	201906	376181
10478	201926	376163
10479	201945	376142
10480	201963	376121
10481	201981	376100
10482	202001	376081
10483	202021	376064
10484	202041	376046
10485	202062	376029
10486	202081	376010
10487	202099	375988
10488	202119	375970
10489	202139	375951
10490	202158	375932
10491	202177	375912
10492	202204	375908
10493	202224	375889
10494	202242	375867
10495	202260	375847
10496	202280	375829
10497	202298	375807
10498	202318	375789
10499	202354	375801
10500	202372	375778
10501	202389	375756
10502	202407	375734
10503	202425	375712
10504	202442	375688
10505	202461	375669
10506	202479	375647
10507	202498	375628
10508	202516	375607
10509	202534	375585
10510	202555	375569
10511	202574	375549
10512	202592	375528
10513	202610	375505
10514	202627	375482
10515	202665	375498
10516	202686	375481
10517	202703	375458
10518	202722	375437
10519	202740	375417
10520	202760	375399
10521	202779	375378
10522	202798	375359
10523	202817	375339
10524	202835	375318
10525	202854	375298
10526	202875	375282
10527	202893	375261
10528	202913	375242
10529	202930	375219
10530	202948	375198
10531	202965	375174
10532	202984	375154
10533	203001	375131
10534	203019	375109
10535	203039	375090
10536	203059	375072
10537	203075	375048
10538	203094	375028
10539	203111	375004
10540	203130	374984
10541	203147	374960
10542	203165	374938
10543	203183	374918
10544	203204	374901
10545	203223	374882
10546	203244	374866
10547	203263	374846
10548	203284	374830
10549	203303	374810
10550	203321	374789
10551	203340	374768
10552	203359	374749
10553	203378	374729
10554	203397	374710
10555	203414	374687
10556	203433	374666
10557	203452	374646
10558	203469	374624
10559	203487	374602
10560	203505	374580
10561	203524	374560
10562	203541	374536
10563	203558	374513
10564	203574	374489
10565	203594	374470
10566	203612	374448
10567	203630	374428
10568	203650	374409
10569	203670	374391
10570	203689	374371
10571	203707	374349
10572	203726	374331
10573	203750	374319
10574	203768	374298
10575	203787	374278
10576	203813	374271
10577	203833	374254
10578	203852	374234
10579	203870	374212
10580	203888	374190
10581	203907	374170
10582	203924	374147
10583	203942	374125
10584	203959	374102
10585	203977	374080
10586	203996	374060
10587	204014	374039
10588	204031	374016
10589	204053	374001
10590	204071	373980
10591	204090	373959
10592	204107	373936
10593	204125	373916
10594	204146	373900
10595	204164	373877
10596	204186	373864
10597	204204	373841
10598	204222	373820
10599	204243	373803
10600	204261	373781
10601	204281	373764
10602	204299	373742
10603	204321	373728
10604	204340	373709
10605	204361	373691
10606	204378	373668
10607	204397	373649
10608	204415	373628
10609	204435	373611
10610	204454	373590
10611	204472	373568
10612	204489	373545
10613	204507	373524
10614	204528	373508
10615	204549	373491
10616	204568	373472
10617	204586	373450
10618	204605	373430
10619	204624	373410
10620	204641	373386
10621	204661	373368
10622	204682	373353
10623	204700	373331
10624	204717	373307
10625	204735	373287
10626	204756	373271
10627	204775	373251
10628	204791	373225
10629	204808	373201
10630	204827	373182
10631	204847	373164
10632	204868	373147
10633	204892	373138
10634	204911	373118
10635	204931	373100
10636	204951	373081
10637	204968	373059
10638	204987	373039
10639	205005	373018
10640	205025	372999
10641	205051	372992
10642	205071	372974
10643	205090	372954
10644	205110	372936
10645	205131	372920
10646	205149	372899
10647	205168	372879
10648	205189	372862
10649	205207	372842
10650	205229	372827
10651	205246	372804
10652	205264	372782
10653	205283	372762
10654	205301	372741
10655	205322	372725
10656	205342	372707
10657	205362	372688
10658	205382	372670
10659	205401	372651
10660	205422	372635
10661	205441	372615
10662	205460	372595
10663	205477	372573
10664	205496	372552
10665	205514	372530
10666	205533	372512
10667	205552	372491
10668	205570	372469
10669	205588	372448
10670	205606	372427
10671	205625	372406
10672	205646	372390
10673	205666	372372
10674	205686	372354
10675	205705	372336
10676	205726	372320
10677	205747	372302
10678	205767	372284
10679	205798	372286
10680	205817	372267
10681	205839	372252
10682	205856	372229
10683	205876	372212
10684	205898	372197
10685	205916	372175
10686	205934	372154
10687	205954	372137
10688	205974	372118
10689	205998	372107
10690	206017	372087
10691	206037	372069
10692	206057	372052
10693	206075	372030
10694	206092	372007
10695	206112	371988
10696	206129	371966
10697	206149	371946
10698	206172	371935
10699	206191	371914
10700	206208	371892
10701	206230	371877
10702	206250	371859
10703	206268	371838
10704	206287	371817
10705	206304	371795
10706	206324	371776
10707	206345	371760
10708	206365	371743
10709	206385	371725
10710	206405	371707
10711	206425	371689
10712	206442	371665
10713	206459	371643
10714	206478	371622
10715	206503	371613
10716	206525	371598
10717	206544	371579
10718	206563	371560
10719	206581	371537
10720	206600	371517
10721	206617	371495
10722	206640	371483
10723	206659	371462
10724	206677	371440
10725	206697	371422
10726	206716	371403
10727	206735	371384
10728	206755	371366
10729	206776	371349
10730	206795	371329
10731	206813	371309
10732	206832	371289
10733	206851	371269
10734	206869	371247
10735	206889	371228
10736	206908	371209
10737	206929	371193
10738	206948	371174
10739	206968	371156
10740	206989	371138
10741	207007	371118
10742	207026	371097
10743	207044	371076
10744	207062	371055
10745	207083	371039
10746	207101	371017
10747	207120	370997
10748	207148	370994
10749	207168	370975
10750	207190	370961
10751	207211	370946
10752	207237	370937
10753	207258	370921
10754	207276	370900
10755	207296	370882
10756	207316	370864
10757	207333	370841
10758	207351	370820
10759	207374	370807
10760	207393	370787
10761	207413	370768
10762	207431	370748
10763	207451	370729
10764	207470	370710
10765	207492	370695
10766	207511	370676
10767	207543	370679
10768	207561	370657
10769	207581	370639
10770	207600	370619
10771	207620	370601
10772	207639	370581
10773	207661	370567
10774	207679	370547
10775	207697	370524
10776	207715	370502
10777	207736	370487
10778	207754	370464
10779	207772	370444
10780	207792	370426
10781	207810	370404
10782	207827	370381
10783	207844	370358
10784	207863	370337
10785	207881	370316
10786	207906	370307
10787	207926	370290
10788	207945	370270
10789	207962	370247
10790	207981	370226
10791	208002	370210
10792	208020	370189
10793	208044	370178
10794	208062	370156
10795	208080	370135
10796	208098	370113
10797	208119	370096
10798	208137	370075
10799	208157	370058
10800	208177	370040
10801	208195	370018
10802	208214	369997
10803	208232	369976
10804	208254	369962
10805	208274	369944
10806	208293	369924
10807	208314	369907
10808	208332	369887
10809	208359	369881
10810	208380	369864
10811	208399	369844
10812	208417	369824
10813	208439	369810
10814	208458	369790
10815	208477	369770
10816	208497	369752
10817	208516	369731
10818	208535	369712
10819	208558	369699
10820	208579	369684
10821	208598	369663
10822	208617	369643
10823	208639	369629
10824	208661	369615
10825	208679	369593
10826	208698	369574
10827	208717	369553
10828	208740	369542
10829	208761	369524
10830	208781	369507
10831	208801	369489
10832	208819	369468
10833	208842	369455
10834	208860	369433
10835	208884	369422
10836	208904	369404
10837	208924	369385
10838	208942	369364
10839	208964	369349
10840	208981	369327
10841	208998	369304
10842	209024	369296
10843	209044	369278
10844	209068	369267
10845	209091	369255
10846	209108	369232
10847	209126	369210
10848	209149	369196
10849	209167	369176
10850	209186	369155
10851	209205	369136
10852	209224	369116
10853	209241	369092
10854	209260	369074
10855	209280	369055
10856	209299	369035
10857	209316	369012
10858	209337	368996
10859	209356	368977
10860	209376	368959
10861	209395	368939
10862	209417	368924
10863	209437	368905
10864	209455	368884
10865	209475	368866
10866	209494	368847
10867	209513	368826
10868	209530	368803
10869	209547	368780
10870	209564	368756
10871	209586	368741
10872	209602	368718
10873	209623	368700
10874	209640	368678
10875	209661	368661
10876	209682	368645
10877	209704	368631
10878	209723	368611
10879	209741	368590
10880	209760	368569
10881	209782	368555
10882	209799	368532
10883	209817	368510
10884	209835	368489
10885	209856	368472
10886	209875	368453
10887	209894	368432
10888	209914	368415
10889	209933	368395
10890	209954	368379
10891	209973	368359
10892	209998	368349
10893	210017	368330
10894	210034	368307
10895	210053	368287
10896	210072	368267
10897	210089	368243
10898	210107	368223
10899	210129	368208
10900	210148	368188
10901	210167	368169
10902	210186	368148
10903	210205	368128
10904	210224	368109
10905	210243	368089
10906	210261	368069
10907	210279	368047
10908	210298	368026
10909	210317	368006
10910	210335	367986
10911	210353	367965
10912	210374	367948
10913	210395	367931
10914	210414	367912
10915	210433	367892
10916	210454	367876
10917	210473	367856
10918	210492	367836
10919	210510	367814
10920	210527	367791
10921	210544	367768
10922	210563	367748
10923	210581	367727
10924	210598	367703
10925	210617	367684
10926	210637	367666
10927	210655	367644
10928	210673	367623
10929	210692	367603
10930	210710	367582
10931	210729	367562
10932	210749	367544
10933	210769	367526
10934	210789	367507
10935	210809	367490
10936	210826	367467
10937	210846	367448
10938	210868	367435
10939	210887	367414
10940	210905	367393
10941	210923	367371
10942	210941	367349
10943	210959	367329
10944	210978	367309
10945	210998	367291
10946	211019	367273
10947	211038	367255
10948	211058	367237
10949	211078	367218
10950	211097	367199
10951	211120	367185
10952	211139	367167
10953	211157	367145
10954	211175	367123
10955	211193	367101
10956	211211	367080
10957	211227	367055
10958	211246	367036
10959	211265	367016
10960	211285	366998
10961	211304	366978
10962	211324	366959
10963	211342	366939
10964	211361	366918
10965	211385	366908
10966	211405	366889
10967	211423	366867
10968	211441	366846
10969	211459	366825
10970	211479	366808
10971	211497	366785
10972	211514	366761
10973	211532	366740
10974	211549	366718
10975	211572	366704
10976	211589	366681
10977	211608	366662
10978	211627	366642
10979	211651	366631
10980	211670	366610
10981	211689	366591
10982	211710	366574
10983	211732	366560
10984	211751	366541
10985	211771	366523
10986	211789	366500
10987	211808	366481
10988	211828	366464
10989	211860	366465
10990	211879	366446
10991	211896	366424
10992	211914	366402
10993	211932	366381
10994	211950	366360
10995	211969	366339
10996	211988	366319
10997	212007	366300
10998	212025	366278
10999	212043	366257
11000	212064	366240
11001	212082	366218
11002	212102	366201
11003	212126	366190
11004	212144	366169
11005	212166	366153
11006	212186	366136
11007	212204	366115
11008	212222	366093
11009	212245	366079
11010	212265	366061
11011	212285	366044
11012	212308	366031
11013	212327	366012
11014	212347	365993
11015	212368	365976
11016	212388	365959
11017	212412	365947
11018	212433	365932
11019	212453	365914
11020	212476	365901
11021	212495	365880
11022	212514	365861
11023	212532	365840
11024	212552	365822
11025	212571	365802
11026	212592	365785
11027	212614	365770
11028	212636	365756
11029	212656	365738
11030	212679	365725
11031	212699	365707
11032	212718	365687
11033	212738	365669
11034	212757	365650
11035	212779	365635
11036	212797	365613
11037	212821	365603
11038	212838	365578
11039	212854	365554
11040	212870	365530
11041	212888	365507
11042	212906	365486
11043	212925	365466
11044	212945	365448
11045	212964	365429
11046	212982	365407
11047	213000	365386
11048	213019	365366
11049	213036	365343
11050	213058	365328
11051	213077	365308
11052	213097	365290
11053	213117	365273
11054	213135	365251
11055	213152	365228
11056	213172	365210
11057	213192	365192
11058	213216	365180
11059	213240	365169
11060	213261	365153
11061	213282	365136
11062	213302	365119
11063	213328	365110
11064	213346	365090
11065	213367	365073
11066	213387	365054
11067	213405	365033
11068	213422	365011
11069	213443	364994
11070	213462	364973
11071	213479	364951
11072	213497	364929
11073	213514	364907
11074	213533	364887
11075	213553	364867
11076	213572	364848
11077	213589	364825
11078	213608	364806
11079	213626	364785
11080	213644	364762
11081	213664	364744
11082	213680	364719
11083	213700	364701
11084	213719	364682
11085	213738	364662
11086	213757	364642
11087	213777	364624
11088	213795	364602
11089	213813	364582
11090	213832	364562
11091	213849	364538
11092	213870	364523
11093	213887	364499
11094	213908	364483
11095	213927	364462
11096	213943	364439
11097	213962	364419
11098	213990	364414
11099	214012	364399
11100	214031	364379
11101	214050	364359
11102	214071	364343
11103	214090	364324
11104	214114	364312
11105	214136	364298
11106	214157	364281
11107	214177	364264
11108	214199	364249
11109	214221	364235
11110	214241	364215
11111	214260	364196
11112	214285	364186
11113	214305	364168
11114	214324	364149
11115	214343	364129
11116	214364	364112
11117	214384	364094
11118	214403	364075
11119	214421	364054
11120	214441	364034
11121	214460	364015
11122	214482	364002
11123	214503	363984
11124	214525	363969
11125	214547	363954
11126	214566	363936
11127	214598	363937
11128	214616	363916
11129	214640	363905
11130	214660	363886
11131	214677	363864
11132	214694	363840
11133	214712	363819
11134	214733	363802
11135	214759	363794
11136	214780	363777
11137	214799	363759
11138	214819	363741
11139	214838	363721
11140	214858	363702
11141	214878	363684
11142	214896	363664
11143	214913	363641
11144	214931	363619
11145	214952	363602
11146	214971	363583
11147	214991	363564
11148	215008	363541
11149	215028	363523
11150	215049	363507
11151	215068	363487
11152	215088	363468
11153	215107	363449
11154	215127	363431
11155	215146	363411
11156	215166	363393
11157	215185	363374
11158	215207	363358
11159	215226	363338
11160	215245	363320
11161	215263	363298
11162	215280	363275
11163	215299	363254
11164	215316	363231
11165	215334	363210
11166	215353	363191
11167	215373	363172
11168	215393	363154
11169	215414	363138
11170	215434	363121
11171	215455	363103
11172	215477	363089
11173	215497	363070
11174	215520	363057
11175	215540	363039
11176	215558	363018
11177	215576	362997
11178	215598	362982
11179	215616	362960
11180	215635	362940
11181	215652	362917
11182	215671	362898
11183	215689	362876
11184	215709	362858
11185	215727	362837
11186	215744	362814
11187	215762	362793
11188	215780	362770
11189	215798	362749
11190	215818	362731
11191	215836	362710
11192	215852	362685
11193	215870	362663
11194	215887	362640
11195	215904	362617
11196	215924	362599
11197	215947	362587
11198	215965	362565
11199	215985	362546
11200	216003	362525
11201	216022	362505
11202	216040	362484
11203	216060	362465
11204	216079	362445
11205	216098	362427
11206	216118	362408
11207	216141	362396
11208	216165	362384
11209	216187	362369
11210	216213	362361
11211	216235	362346
11212	216260	362337
11213	216280	362319
11214	216300	362301
11215	216320	362283
11216	216338	362262
11217	216358	362242
11218	216376	362221
11219	216394	362199
11220	216415	362184
11221	216435	362166
11222	216455	362148
11223	216476	362131
11224	216495	362112
11225	216514	362092
11226	216534	362074
11227	216554	362056
11228	216576	362041
11229	216601	362031
11230	216619	362009
11231	216636	361987
11232	216655	361967
11233	216673	361944
11234	216691	361924
11235	216710	361904
11236	216730	361886
11237	216749	361866
11238	216768	361845
11239	216786	361825
11240	216808	361809
11241	216827	361791
11242	216847	361773
11243	216867	361753
11244	216886	361735
11245	216907	361718
11246	216928	361701
11247	216947	361682
11248	216967	361663
11249	216987	361646
11250	217008	361630
11251	217029	361613
11252	217048	361593
11253	217065	361569
11254	217085	361551
11255	217105	361533
11256	217121	361509
11257	217139	361487
11258	217158	361467
11259	217176	361447
11260	217198	361431
11261	217220	361417
11262	217241	361400
11263	217260	361381
11264	217286	361372
11265	217306	361354
11266	217324	361333
11267	217343	361312
11268	217360	361290
11269	217378	361268
11270	217396	361247
11271	217416	361228
11272	217434	361208
11273	217454	361189
11274	217472	361167
11275	217491	361148
11276	217509	361126
11277	217530	361110
11278	217549	361091
11279	217569	361072
11280	217589	361054
11281	217616	361048
11282	217638	361032
11283	217664	361025
11284	217686	361010
11285	217710	360998
11286	217730	360980
11287	217750	360963
11288	217772	360947
11289	217794	360933
11290	217816	360918
11291	217837	360902
11292	217862	360891
11293	217885	360878
11294	217906	360863
11295	217932	360853
11296	217953	360838
11297	217977	360825
11298	217999	360810
11299	218021	360797
11300	218043	360781
11301	218063	360763
11302	218086	360751
11303	218108	360736
11304	218130	360720
11305	218154	360708
11306	218175	360692
11307	218197	360677
11308	218216	360659
11309	218239	360645
11310	218262	360632
11311	218283	360615
11312	218304	360598
11313	218326	360584
11314	218347	360567
11315	218367	360549
11316	218387	360531
11317	218408	360515
11318	218430	360500
11319	218451	360483
11320	218471	360465
11321	218491	360446
11322	218511	360428
11323	218530	360410
11324	218550	360391
11325	218580	360390
11326	218601	360372
11327	218621	360355
11328	218640	360334
11329	218661	360317
11330	218681	360299
11331	218704	360287
11332	218724	360269
11333	218745	360251
11334	218764	360232
11335	218783	360213
11336	218801	360191
11337	218820	360172
11338	218841	360154
11339	218862	360138
11340	218884	360124
11341	218905	360107
11342	218931	360099
11343	218952	360082
11344	218970	360060
11345	218991	360045
11346	219011	360026
11347	219043	360028
11348	219063	360009
11349	219082	359990
11350	219102	359972
11351	219122	359954
11352	219139	359931
11353	219159	359913
11354	219177	359891
11355	219196	359871
11356	219215	359851
11357	219234	359831
11358	219256	359817
11359	219275	359797
11360	219296	359779
11361	219316	359761
11362	219335	359743
11363	219356	359725
11364	219378	359710
11365	219398	359693
11366	219419	359676
11367	219438	359657
11368	219460	359641
11369	219479	359621
11370	219501	359606
11371	219523	359592
11372	219550	359586
11373	219568	359563
11374	219587	359543
11375	219605	359522
11376	219623	359502
11377	219642	359481
11378	219663	359465
11379	219683	359447
11380	219705	359431
11381	219725	359414
11382	219747	359398
11383	219767	359380
11384	219788	359364
11385	219812	359352
11386	219834	359337
11387	219857	359325
11388	219880	359311
11389	219906	359303
11390	219930	359291
11391	219951	359275
11392	219971	359256
11393	219993	359242
11394	220014	359225
11395	220036	359209
11396	220056	359191
11397	220077	359175
11398	220099	359159
11399	220119	359142
11400	220140	359125
11401	220163	359111
11402	220183	359093
11403	220201	359072
11404	220221	359054
11405	220240	359034
11406	220259	359014
11407	220278	358996
11408	220298	358977
11409	220316	358955
11410	220335	358935
11411	220354	358915
11412	220372	358893
11413	220390	358872
11414	220409	358852
11415	220428	358833
11416	220447	358813
11417	220466	358793
11418	220485	358773
11419	220503	358753
11420	220525	358736
11421	220544	358718
11422	220564	358699
11423	220587	358686
11424	220609	358672
11425	220631	358656
11426	220652	358639
11427	220674	358624
11428	220696	358609
11429	220719	358596
11430	220739	358579
11431	220759	358559
11432	220778	358540
11433	220796	358519
11434	220816	358501
11435	220835	358480
11436	220854	358461
11437	220872	358440
11438	220892	358421
11439	220912	358402
11440	220930	358382
11441	220949	358362
11442	220968	358341
11443	220986	358321
11444	221004	358299
11445	221024	358281
11446	221042	358259
11447	221061	358239
11448	221080	358220
11449	221101	358203
11450	221120	358184
11451	221138	358162
11452	221157	358142
11453	221176	358122
11454	221194	358100
11455	221212	358080
11456	221234	358065
11457	221255	358048
11458	221275	358030
11459	221294	358010
11460	221313	357991
11461	221335	357974
11462	221354	357955
11463	221373	357936
11464	221393	357917
11465	221414	357901
11466	221435	357884
11467	221453	357863
11468	221472	357844
11469	221493	357826
11470	221514	357810
11471	221538	357798
11472	221561	357785
11473	221583	357769
11474	221606	357757
11475	221629	357743
11476	221653	357731
11477	221675	357717
11478	221700	357707
11479	221724	357694
11480	221749	357685
11481	221773	357672
11482	221794	357656
11483	221818	357644
11484	221841	357631
11485	221864	357618
11486	221888	357606
11487	221912	357593
11488	221934	357579
11489	221956	357563
11490	221979	357550
11491	222003	357539
11492	222028	357528
11493	222050	357514
11494	222069	357494
11495	222090	357478
11496	222111	357461
11497	222131	357442
11498	222152	357425
11499	222172	357408
11500	222197	357397
11501	222216	357378
11502	222235	357358
11503	222258	357344
11504	222279	357328
11505	222300	357311
11506	222320	357293
11507	222342	357278
11508	222362	357259
11509	222383	357243
11510	222404	357226
11511	222426	357211
11512	222448	357196
11513	222471	357183
11514	222494	357170
11515	222518	357157
11516	222540	357143
11517	222563	357129
11518	222585	357114
11519	222607	357099
11520	222627	357080
11521	222648	357064
11522	222669	357048
11523	222691	357032
11524	222710	357013
11525	222731	356996
11526	222752	356979
11527	222779	356972
11528	222807	356967
11529	222828	356950
11530	222850	356935
11531	222872	356920
11532	222894	356905
11533	222913	356886
11534	222933	356867
11535	222956	356854
11536	222977	356837
11537	222996	356817
11538	223018	356803
11539	223039	356785
11540	223062	356772
11541	223082	356754
11542	223103	356737
11543	223123	356719
11544	223143	356700
11545	223166	356687
11546	223189	356673
11547	223213	356661
11548	223235	356646
11549	223256	356630
11550	223280	356619
11551	223305	356607
11552	223330	356597
11553	223354	356586
11554	223377	356573
11555	223400	356559
11556	223427	356551
11557	223450	356538
11558	223475	356528
11559	223496	356512
11560	223522	356502
11561	223542	356485
11562	223562	356466
11563	223582	356448
11564	223606	356435
11565	223631	356425
11566	223651	356407
